timestamp,equity
2023-02-15,35019.3005
2023-02-16,35047.3079
2023-02-17,34328.1472
2023-02-20,34359.8894
2023-02-21,34490.0449
2023-02-22,34197.2120
2023-02-23,34272.3200
2023-02-24,34715.4758
2023-02-27,34766.6953
2023-02-28,35169.4292
2023-03-01,35561.7216
2023-03-02,35743.6726
2023-03-03,35917.0054
2023-03-06,35819.8591
2023-03-07,36300.7217
2023-03-08,36166.5023
2023-03-09,35950.9321
2023-03-10,36241.1723
2023-03-13,36014.7539
2023-03-14,36204.6825
2023-03-15,36624.1591
2023-03-16,36690.9455
2023-03-17,36767.0851
2023-03-20,37142.3746
2023-03-21,37460.4197
2023-03-22,36921.9476
2023-03-23,36476.0583
2023-03-24,36999.4658
2023-03-27,37182.2891
2023-03-28,36447.1193
2023-03-29,35993.6549
2023-03-30,36040.4806
2023-03-31,35725.2640
2023-04-03,35930.7638
2023-04-04,35997.3009
2023-04-05,36212.5211
2023-04-06,35828.4353
2023-04-07,36089.7444
2023-04-10,36836.1990
2023-04-11,36583.5527
2023-04-12,37104.4378
2023-04-13,37509.6618
2023-04-14,37792.8561
2023-04-17,37810.0219
2023-04-18,37412.8008
2023-04-19,37126.1551
2023-04-20,37451.4274
2023-04-21,37860.2497
2023-04-24,38365.9326
2023-04-25,38777.7976
2023-04-26,39171.9760
2023-04-27,39046.1317
2023-04-28,38618.8074
2023-05-01,38741.5227
2023-05-02,38979.4208
2023-05-03,39057.2637
2023-05-04,38507.9590
2023-05-05,38351.5225
2023-05-08,37828.7762
2023-05-09,37927.1256
2023-05-10,37572.1838
2023-05-11,37552.4672
2023-05-12,37716.6704
2023-05-15,37811.7560
2023-05-16,38372.7347
2023-05-17,37992.9505
2023-05-18,37207.2329
2023-05-19,37601.9621
2023-05-22,38172.9570
2023-05-23,38764.1741
2023-05-24,38919.9479
2023-05-25,39175.5706
2023-05-26,39269.8482
2023-05-29,38807.7751
2023-05-30,38632.2249
2023-05-31,38870.0942
2023-06-01,38692.1572
2023-06-02,39476.5405
2023-06-05,38915.5866
2023-06-06,38793.4745
2023-06-07,39270.8401
2023-06-08,39079.4828
2023-06-09,38684.0082
2023-06-12,38204.8362
2023-06-13,37973.2439
2023-06-14,38592.5722
2023-06-15,38797.1321
2023-06-16,39044.5908
2023-06-19,38889.2980
2023-06-20,39264.9957
2023-06-21,39354.8513
2023-06-22,39040.4642
2023-06-23,38911.6584
2023-06-26,39038.1544
2023-06-27,39543.1014
2023-06-28,39568.6918
2023-06-29,39815.2284
2023-06-30,40668.4096
2023-07-03,40393.7528
2023-07-04,39942.4844
2023-07-05,40384.6326
2023-07-06,40611.6489
2023-07-07,40622.1264
2023-07-10,40779.8218
2023-07-11,40696.1231
2023-07-12,40956.7496
2023-07-13,40870.2380
2023-07-14,41248.1502
2023-07-17,40816.7962
2023-07-18,40534.4851
2023-07-19,40632.3902
2023-07-20,40492.4011
2023-07-21,40824.8827
2023-07-24,40858.9813
2023-07-25,40688.8584
2023-07-26,40825.5589
2023-07-27,40661.6584
2023-07-28,40079.8594
2023-07-31,39675.4666
2023-08-01,39408.0071
2023-08-02,39273.1910
2023-08-03,39361.9904
2023-08-04,39771.3506
2023-08-07,40042.3300
2023-08-08,40807.3861
2023-08-09,41381.1747
2023-08-10,41357.7651
2023-08-11,42095.4181
2023-08-14,42648.6358
2023-08-15,42512.2705
2023-08-16,42701.6374
2023-08-17,43226.3904
2023-08-18,43389.1923
2023-08-21,43888.7944
2023-08-22,44121.8335
2023-08-23,44492.1484
2023-08-24,44411.0825
2023-08-25,44639.9115
2023-08-28,44538.4195
2023-08-29,44900.3422
2023-08-30,44203.4617
2023-08-31,44411.9857
2023-09-01,45028.1257
2023-09-04,45351.1791
2023-09-05,45401.8086
2023-09-06,45708.7925
2023-09-07,45384.9695
2023-09-08,45069.8588
2023-09-11,44969.9463
2023-09-12,44965.1552
2023-09-13,45461.2050
2023-09-14,45117.0638
2023-09-15,45630.3955
2023-09-18,44975.2185
2023-09-19,44682.8604
2023-09-20,44727.5845
2023-09-21,45306.6077
2023-09-22,45090.5448
2023-09-25,44185.6435
2023-09-26,44431.5973
2023-09-27,44479.3769
2023-09-28,44058.7691
2023-09-29,43659.0003
2023-10-02,43414.8605
2023-10-03,43516.7225
2023-10-04,43864.7701
2023-10-05,43276.0580
2023-10-06,44325.5076
2023-10-09,44369.0362
2023-10-10,44263.9018
2023-10-11,44621.8402
2023-10-12,44730.9475
2023-10-13,45836.6013
2023-10-16,46401.0775
2023-10-17,46292.8340
2023-10-18,46174.5621
2023-10-19,46006.9190
2023-10-20,45911.7473
2023-10-23,46282.4488
2023-10-24,46045.7299
2023-10-25,46850.2990
2023-10-26,46874.7299
2023-10-27,46869.2544
2023-10-30,47376.7223
2023-10-31,46502.3139
2023-11-01,46129.1536
2023-11-02,46466.8943
2023-11-03,46534.0797
2023-11-06,46590.3414
2023-11-07,46837.1598
2023-11-08,46617.7904
2023-11-09,46599.9303
2023-11-10,46027.3393
2023-11-13,45225.0391
2023-11-14,45856.7078
2023-11-15,45489.3219
2023-11-16,45223.3596
2023-11-17,45914.2241
2023-11-20,46460.8475
2023-11-21,46276.9951
2023-11-22,46091.6650
2023-11-23,46113.9178
2023-11-24,45733.4706
2023-11-27,46043.5601
2023-11-28,46169.9956
2023-11-29,46289.5599
2023-11-30,46698.1168
2023-12-01,47094.0268
2023-12-04,48022.2624
2023-12-05,48812.5445
2023-12-06,48040.7293
2023-12-07,48533.9315
2023-12-08,48053.5002
2023-12-11,47429.0481
2023-12-12,47827.3164
2023-12-13,47552.9090
2023-12-14,47463.7660
2023-12-15,48032.6117
2023-12-18,47775.6622
2023-12-19,47409.2979
2023-12-20,47625.1095
2023-12-21,48268.8103
2023-12-22,48586.0294
2023-12-25,47893.5644
2023-12-26,47643.2466
2023-12-27,47631.9541
2023-12-28,48612.5511
2023-12-29,49109.2547
2024-01-01,49590.4625
2024-01-02,50250.6812
2024-01-03,50159.9065
2024-01-04,50464.9520
2024-01-05,50777.2252
2024-01-08,50346.4090
2024-01-09,50402.6474
2024-01-10,50751.7503
2024-01-11,50268.9690
2024-01-12,50739.8104
2024-01-15,51189.9788
2024-01-16,51784.9127
2024-01-17,51450.1913
2024-01-18,51571.4628
2024-01-19,52387.1468
2024-01-22,52869.6330
2024-01-23,52520.6805
2024-01-24,52706.2375
2024-01-25,53522.4089
2024-01-26,53550.0534
2024-01-29,53822.4695
2024-01-30,55273.6200
2024-01-31,55323.5945
2024-02-01,55334.1871
2024-02-02,54847.7407
2024-02-05,54555.6439
2024-02-06,55434.5919
2024-02-07,55426.7537
2024-02-08,54838.0560
2024-02-09,54395.1411
2024-02-12,54465.3579
2024-02-13,54948.8943
2024-02-14,54606.9316
2024-02-15,55062.5529
2024-02-16,54859.7490
2024-02-19,55120.2240
2024-02-20,55471.4014
2024-02-21,55872.8857
2024-02-22,55695.9171
2024-02-23,55665.0118
2024-02-26,56009.2431
2024-02-27,55346.5191
2024-02-28,55502.0934
2024-02-29,55846.6464
2024-03-01,56488.4629
2024-03-04,56526.0883
2024-03-05,56479.7339
2024-03-06,56616.6931
2024-03-07,56258.1607
2024-03-08,56195.9131
2024-03-11,56480.2562
2024-03-12,56693.4084
2024-03-13,56155.2239
2024-03-14,56024.5740
2024-03-15,54891.8943
2024-03-18,55381.3668
2024-03-19,55136.3449
2024-03-20,55316.8243
2024-03-21,54756.9213
2024-03-22,54757.4405
2024-03-25,55047.4894
2024-03-26,55633.1023
2024-03-27,54921.1351
2024-03-28,55427.8506
2024-03-29,55380.3032
2024-04-01,54994.0820
2024-04-02,55298.3594
2024-04-03,55177.6538
2024-04-04,55055.7094
2024-04-05,54709.4459
2024-04-08,54871.9108
2024-04-09,54932.1855
2024-04-10,54876.6301
2024-04-11,54392.0013
2024-04-12,54152.6638
2024-04-15,54409.0999
2024-04-16,55143.2126
2024-04-17,55167.4352
2024-04-18,55985.9290
2024-04-19,56019.3020
2024-04-22,55448.0880
2024-04-23,55836.9276
2024-04-24,55337.1264
2024-04-25,55598.3590
2024-04-26,56232.1457
2024-04-29,56098.4779
2024-04-30,56088.3682
2024-05-01,57510.8871
2024-05-02,57688.8798
2024-05-03,57881.9069
2024-05-06,58374.5406
2024-05-07,58358.6157
2024-05-08,58348.5819
2024-05-09,58612.2883
2024-05-10,57253.4025
2024-05-13,58103.9246
2024-05-14,57525.9713
2024-05-15,56947.5893
2024-05-16,57295.0773
2024-05-17,57351.6941
2024-05-20,56676.9364
2024-05-21,56837.7237
2024-05-22,56231.4786
2024-05-23,55880.9482
2024-05-24,55082.4894
2024-05-27,54667.4212
2024-05-28,54923.8198
2024-05-29,55031.0018
2024-05-30,55240.7173
2024-05-31,55789.1171
2024-06-03,55805.5157
2024-06-04,55478.0218
2024-06-05,55363.0625
2024-06-06,56313.8606
2024-06-07,56373.2743
2024-06-10,56593.6033
2024-06-11,56579.9844
2024-06-12,56759.1870
2024-06-13,57044.3951
2024-06-14,57080.2343
2024-06-17,57032.9792
2024-06-18,56629.0250
2024-06-19,56191.5064
2024-06-20,56460.0983
2024-06-21,56922.3449
2024-06-24,57487.6032
2024-06-25,57559.7911
2024-06-26,57127.2202
2024-06-27,57527.4254
2024-06-28,57922.1490
2024-07-01,57095.1050
2024-07-02,57593.4614
2024-07-03,57969.5762
2024-07-04,58975.1139
2024-07-05,58354.3700
2024-07-08,57651.1788
2024-07-09,58145.2191
2024-07-10,57145.7790
2024-07-11,56770.8967
2024-07-12,56194.1606
2024-07-15,55667.7483
2024-07-16,54650.2129
2024-07-17,54561.1376
2024-07-18,55132.4553
2024-07-19,55416.5535
2024-07-22,55704.5272
2024-07-23,55548.1869
2024-07-24,56391.7384
2024-07-25,56731.7844
2024-07-26,57370.1333
2024-07-29,56528.2144
2024-07-30,56767.0321
2024-07-31,56164.9974
2024-08-01,56405.2889
2024-08-02,56562.3222
2024-08-05,55972.9523
2024-08-06,56117.4215
2024-08-07,56813.2121
2024-08-08,57144.7658
2024-08-09,57529.8852
2024-08-12,57084.3756
2024-08-13,56747.0990
2024-08-14,56167.2905
2024-08-15,56290.1787
2024-08-16,57006.5794
2024-08-19,57304.0643
2024-08-20,57353.6754
2024-08-21,56764.8959
2024-08-22,57066.7349
2024-08-23,56982.4205
2024-08-26,55952.3826
2024-08-27,55039.3580
2024-08-28,54902.9924
2024-08-29,54463.3806
2024-08-30,55408.8801
2024-09-02,55478.6460
2024-09-03,54955.7410
2024-09-04,54738.9605
2024-09-05,55657.5010
2024-09-06,55183.3329
2024-09-09,55657.6644
2024-09-10,55952.0192
2024-09-11,56822.2201
2024-09-12,57175.5900
2024-09-13,56999.9362
2024-09-16,57352.5339
2024-09-17,57444.4793
2024-09-18,58055.8601
2024-09-19,58075.1312
2024-09-20,59274.4504
2024-09-23,59271.5451
2024-09-24,59588.4685
2024-09-25,59257.1292
2024-09-26,59389.7117
2024-09-27,59464.6891
2024-09-30,59624.7559
2024-10-01,60219.2527
