timestamp,symbol,open,high,low,close,volume,provider,interval
2021-01-06T00:00:00+00:00,SPY,105.9164,106.1282,105.6101,105.8218,1000000,synthetic,1d
2021-01-07T00:00:00+00:00,SPY,105.9346,106.1465,105.6319,105.8436,1000000,synthetic,1d
2021-01-08T00:00:00+00:00,SPY,105.8685,106.0803,105.653,105.8648,1000000,synthetic,1d
2021-01-11T00:00:00+00:00,SPY,105.7983,106.0971,105.5867,105.8854,1000000,synthetic,1d
2021-01-12T00:00:00+00:00,SPY,105.8075,106.1171,105.5959,105.9053,1000000,synthetic,1d
2021-01-13T00:00:00+00:00,SPY,105.906,106.1365,105.6942,105.9247,1000000,synthetic,1d
2021-01-14T00:00:00+00:00,SPY,106.0211,106.2331,105.7315,105.9434,1000000,synthetic,1d
2021-01-15T00:00:00+00:00,SPY,106.0641,106.2763,105.7496,105.9615,1000000,synthetic,1d
2021-01-18T00:00:00+00:00,SPY,106.0123,106.2243,105.7671,105.9791,1000000,synthetic,1d
2021-01-19T00:00:00+00:00,SPY,105.9293,106.208,105.7174,105.9961,1000000,synthetic,1d
2021-01-20T00:00:00+00:00,SPY,105.9071,106.2245,105.6953,106.0125,1000000,synthetic,1d
2021-01-21T00:00:00+00:00,SPY,105.9812,106.2404,105.7693,106.0283,1000000,synthetic,1d
2021-01-22T00:00:00+00:00,SPY,106.0982,106.3104,105.8316,106.0437,1000000,synthetic,1d
2021-01-25T00:00:00+00:00,SPY,106.1645,106.3768,105.8464,106.0585,1000000,synthetic,1d
2021-01-26T00:00:00+00:00,SPY,106.1329,106.3452,105.8607,106.0729,1000000,synthetic,1d
2021-01-27T00:00:00+00:00,SPY,106.0456,106.2989,105.8335,106.0867,1000000,synthetic,1d
2021-01-28T00:00:00+00:00,SPY,105.9957,106.3124,105.7837,106.1002,1000000,synthetic,1d
2021-01-29T00:00:00+00:00,SPY,106.0414,106.3255,105.8293,106.1132,1000000,synthetic,1d
2021-02-01T00:00:00+00:00,SPY,106.1528,106.3651,105.9136,106.1259,1000000,synthetic,1d
2021-02-02T00:00:00+00:00,SPY,106.2391,106.4516,105.9259,106.1382,1000000,synthetic,1d
2021-02-03T00:00:00+00:00,SPY,106.2323,106.4448,105.9379,106.1502,1000000,synthetic,1d
2021-02-04T00:00:00+00:00,SPY,106.1497,106.3742,105.9374,106.1619,1000000,synthetic,1d
2021-02-05T00:00:00+00:00,SPY,106.078,106.3857,105.8658,106.1733,1000000,synthetic,1d
2021-02-08T00:00:00+00:00,SPY,106.0937,106.3969,105.8815,106.1845,1000000,synthetic,1d
2021-02-09T00:00:00+00:00,SPY,106.1927,106.408,105.9804,106.1956,1000000,synthetic,1d
2021-02-10T00:00:00+00:00,SPY,106.2943,106.5068,105.994,106.2064,1000000,synthetic,1d
2021-02-11T00:00:00+00:00,SPY,106.3149,106.5275,106.0048,106.2172,1000000,synthetic,1d
2021-02-12T00:00:00+00:00,SPY,106.2456,106.4581,106.0154,106.2279,1000000,synthetic,1d
2021-02-15T00:00:00+00:00,SPY,106.16,106.451,105.9477,106.2385,1000000,synthetic,1d
2021-02-16T00:00:00+00:00,SPY,106.1465,106.4616,105.9342,106.2491,1000000,synthetic,1d
2021-02-17T00:00:00+00:00,SPY,106.2274,106.4723,106.0149,106.2598,1000000,synthetic,1d
2021-02-18T00:00:00+00:00,SPY,106.3382,106.5509,106.058,106.2705,1000000,synthetic,1d
2021-02-19T00:00:00+00:00,SPY,106.3869,106.5996,106.0688,106.2813,1000000,synthetic,1d
2021-02-22T00:00:00+00:00,SPY,106.3386,106.5513,106.0797,106.2923,1000000,synthetic,1d
2021-02-23T00:00:00+00:00,SPY,106.248,106.516,106.0355,106.3034,1000000,synthetic,1d
2021-02-24T00:00:00+00:00,SPY,106.2085,106.5274,105.9961,106.3148,1000000,synthetic,1d
2021-02-25T00:00:00+00:00,SPY,106.2669,106.539,106.0544,106.3264,1000000,synthetic,1d
2021-02-26T00:00:00+00:00,SPY,106.3803,106.5931,106.1255,106.3382,1000000,synthetic,1d
2021-03-01T00:00:00+00:00,SPY,106.4553,106.6682,106.1377,106.3504,1000000,synthetic,1d
2021-03-02T00:00:00+00:00,SPY,106.4342,106.6471,106.1502,106.3629,1000000,synthetic,1d
2021-03-03T00:00:00+00:00,SPY,106.3479,106.5885,106.1352,106.3758,1000000,synthetic,1d
2021-03-04T00:00:00+00:00,SPY,106.2876,106.6019,106.075,106.3891,1000000,synthetic,1d
2021-03-05T00:00:00+00:00,SPY,106.321,106.6156,106.1084,106.4028,1000000,synthetic,1d
2021-03-08T00:00:00+00:00,SPY,106.4301,106.643,106.2041,106.417,1000000,synthetic,1d
2021-03-09T00:00:00+00:00,SPY,106.5276,106.7406,106.2187,106.4316,1000000,synthetic,1d
2021-03-10T00:00:00+00:00,SPY,106.5373,106.7504,106.2339,106.4468,1000000,synthetic,1d
2021-03-11T00:00:00+00:00,SPY,106.4643,106.6772,106.2495,106.4624,1000000,synthetic,1d
2021-03-12T00:00:00+00:00,SPY,106.3901,106.6916,106.1773,106.4787,1000000,synthetic,1d
2021-03-15T00:00:00+00:00,SPY,106.3978,106.7084,106.185,106.4954,1000000,synthetic,1d
2021-03-16T00:00:00+00:00,SPY,106.4959,106.7258,106.2829,106.5128,1000000,synthetic,1d
2021-03-17T00:00:00+00:00,SPY,106.6101,106.8233,106.3177,106.5307,1000000,synthetic,1d
2021-03-18T00:00:00+00:00,SPY,106.652,106.8653,106.3362,106.5493,1000000,synthetic,1d
2021-03-19T00:00:00+00:00,SPY,106.6001,106.8133,106.3553,106.5685,1000000,synthetic,1d
2021-03-22T00:00:00+00:00,SPY,106.5197,106.8014,106.3066,106.5883,1000000,synthetic,1d
2021-03-23T00:00:00+00:00,SPY,106.5029,106.8219,106.2899,106.6087,1000000,synthetic,1d
2020-01-01T00:00:00+00:00,QQQ,110.1372,110.3575,109.8246,110.0446,1001000,synthetic,1d
2020-01-02T00:00:00+00:00,QQQ,110.1901,110.4104,109.8698,110.09,1001000,synthetic,1d
2020-01-03T00:00:00+00:00,QQQ,110.1515,110.3718,109.9157,110.1359,1001000,synthetic,1d
2020-01-06T00:00:00+00:00,QQQ,110.0992,110.4029,109.879,110.1825,1001000,synthetic,1d
2020-01-07T00:00:00+00:00,QQQ,110.1241,110.4503,109.9039,110.2298,1001000,synthetic,1d
2020-01-08T00:00:00+00:00,QQQ,110.2469,110.4983,110.0264,110.2777,1001000,synthetic,1d
2020-01-09T00:00:00+00:00,QQQ,110.3987,110.6195,110.1056,110.3262,1001000,synthetic,1d
2020-01-10T00:00:00+00:00,QQQ,110.4846,110.7055,110.1546,110.3754,1001000,synthetic,1d
2020-01-13T00:00:00+00:00,QQQ,110.4706,110.6915,110.2042,110.4251,1001000,synthetic,1d
2020-01-14T00:00:00+00:00,QQQ,110.4153,110.6963,110.1945,110.4754,1001000,synthetic,1d
2020-01-15T00:00:00+00:00,QQQ,110.4157,110.7473,110.1949,110.5262,1001000,synthetic,1d
2020-01-16T00:00:00+00:00,QQQ,110.5183,110.7988,110.2973,110.5776,1001000,synthetic,1d
2020-01-17T00:00:00+00:00,QQQ,110.676,110.8973,110.4083,110.6295,1001000,synthetic,1d
2020-01-20T00:00:00+00:00,QQQ,110.7915,111.0131,110.4605,110.6819,1001000,synthetic,1d
2020-01-21T00:00:00+00:00,QQQ,110.8067,111.0283,110.5132,110.7347,1001000,synthetic,1d
2020-01-22T00:00:00+00:00,QQQ,110.756,111.0095,110.5345,110.7879,1001000,synthetic,1d
2020-01-23T00:00:00+00:00,QQQ,110.735,111.0633,110.5135,110.8416,1001000,synthetic,1d
2020-01-24T00:00:00+00:00,QQQ,110.8123,111.1174,110.5907,110.8956,1001000,synthetic,1d
2020-01-27T00:00:00+00:00,QQQ,110.9665,111.1885,110.728,110.9499,1001000,synthetic,1d
2020-01-28T00:00:00+00:00,QQQ,111.1059,111.3281,110.7825,111.0045,1001000,synthetic,1d
2020-01-29T00:00:00+00:00,QQQ,111.1523,111.3746,110.8373,111.0594,1001000,synthetic,1d
2020-01-30T00:00:00+00:00,QQQ,111.1135,111.3368,110.8913,111.1145,1001000,synthetic,1d
2020-01-31T00:00:00+00:00,QQQ,111.0757,111.3922,110.8536,111.1698,1001000,synthetic,1d
2020-02-03T00:00:00+00:00,QQQ,111.1245,111.4477,110.9023,111.2253,1001000,synthetic,1d
2020-02-04T00:00:00+00:00,QQQ,111.2661,111.5034,111.0436,111.2808,1001000,synthetic,1d
2020-02-05T00:00:00+00:00,QQQ,111.4214,111.6442,111.1138,111.3365,1001000,synthetic,1d
2020-02-06T00:00:00+00:00,QQQ,111.4986,111.7216,111.1693,111.3921,1001000,synthetic,1d
2020-02-07T00:00:00+00:00,QQQ,111.478,111.7009,111.2249,111.4478,1001000,synthetic,1d
2020-02-10T00:00:00+00:00,QQQ,111.4294,111.7264,111.2065,111.5034,1001000,synthetic,1d
2020-02-11T00:00:00+00:00,QQQ,111.4487,111.7821,111.2258,111.5589,1001000,synthetic,1d
2020-02-12T00:00:00+00:00,QQQ,111.5693,111.8376,111.3461,111.6144,1001000,synthetic,1d
2020-02-13T00:00:00+00:00,QQQ,111.7312,111.9547,111.4463,111.6696,1001000,synthetic,1d
2020-02-14T00:00:00+00:00,QQQ,111.8364,112.0601,111.5013,111.7247,1001000,synthetic,1d
2020-02-17T00:00:00+00:00,QQQ,111.8387,112.0624,111.556,111.7796,1001000,synthetic,1d
2020-02-18T00:00:00+00:00,QQQ,111.7863,112.0578,111.5627,111.8342,1001000,synthetic,1d
2020-02-19T00:00:00+00:00,QQQ,111.7775,112.1122,111.5539,111.8884,1001000,synthetic,1d
2020-02-20T00:00:00+00:00,QQQ,111.8704,112.1663,111.6466,111.9424,1001000,synthetic,1d
2020-02-21T00:00:00+00:00,QQQ,112.0292,112.2532,111.772,111.996,1001000,synthetic,1d
2020-02-24T00:00:00+00:00,QQQ,112.1572,112.3815,111.8251,112.0492,1001000,synthetic,1d
2020-02-25T00:00:00+00:00,QQQ,112.1855,112.4098,111.8777,112.1019,1001000,synthetic,1d
2020-02-26T00:00:00+00:00,QQQ,112.1365,112.3786,111.9122,112.1543,1001000,synthetic,1d
2020-02-27T00:00:00+00:00,QQQ,112.1033,112.4305,111.879,112.2061,1001000,synthetic,1d
2020-02-28T00:00:00+00:00,QQQ,112.1641,112.4819,111.9397,112.2574,1001000,synthetic,1d
2020-03-02T00:00:00+00:00,QQQ,112.3102,112.5348,112.0836,112.3082,1001000,synthetic,1d
2020-03-03T00:00:00+00:00,QQQ,112.4541,112.679,112.1338,112.3585,1001000,synthetic,1d
2020-03-04T00:00:00+00:00,QQQ,112.5095,112.7346,112.1834,112.4082,1001000,synthetic,1d
2020-03-05T00:00:00+00:00,QQQ,112.4712,112.6961,112.2324,112.4573,1001000,synthetic,1d
2020-03-06T00:00:00+00:00,QQQ,112.4193,112.7308,112.1945,112.5058,1001000,synthetic,1d
2020-03-09T00:00:00+00:00,QQQ,112.4463,112.7788,112.2214,112.5537,1001000,synthetic,1d
2020-03-10T00:00:00+00:00,QQQ,112.5714,112.8261,112.3462,112.6009,1001000,synthetic,1d
2020-03-11T00:00:00+00:00,QQQ,112.723,112.9485,112.4222,112.6475,1001000,synthetic,1d
2020-03-12T00:00:00+00:00,QQQ,112.8047,113.0303,112.4681,112.6935,1001000,synthetic,1d
2020-03-13T00:00:00+00:00,QQQ,112.7835,113.0091,112.5134,112.7389,1001000,synthetic,1d
2020-03-16T00:00:00+00:00,QQQ,112.7206,113.0092,112.4951,112.7836,1001000,synthetic,1d
2020-03-17T00:00:00+00:00,QQQ,112.7148,113.0533,112.4894,112.8276,1001000,synthetic,1d
2020-03-18T00:00:00+00:00,QQQ,112.8122,113.0968,112.5866,112.8711,1001000,synthetic,1d
2020-03-19T00:00:00+00:00,QQQ,112.9631,113.189,112.688,112.9138,1001000,synthetic,1d
2020-03-20T00:00:00+00:00,QQQ,113.0681,113.2943,112.7301,112.956,1001000,synthetic,1d
2020-03-23T00:00:00+00:00,QQQ,113.0695,113.2956,112.7715,112.9975,1001000,synthetic,1d
2020-03-24T00:00:00+00:00,QQQ,113.004,113.2645,112.778,113.0385,1001000,synthetic,1d
2020-03-25T00:00:00+00:00,QQQ,112.9695,113.3049,112.7436,113.0788,1001000,synthetic,1d
2020-03-26T00:00:00+00:00,QQQ,113.0349,113.3448,112.8089,113.1185,1001000,synthetic,1d
2020-03-27T00:00:00+00:00,QQQ,113.1767,113.403,112.9314,113.1577,1001000,synthetic,1d
2020-03-30T00:00:00+00:00,QQQ,113.3005,113.5271,112.97,113.1964,1001000,synthetic,1d
2020-03-31T00:00:00+00:00,QQQ,113.3282,113.5548,113.0081,113.2345,1001000,synthetic,1d
2020-04-01T00:00:00+00:00,QQQ,113.2692,113.4987,113.0426,113.2722,1001000,synthetic,1d
2020-04-02T00:00:00+00:00,QQQ,113.2124,113.536,112.986,113.3094,1001000,synthetic,1d
2020-04-03T00:00:00+00:00,QQQ,113.2444,113.5728,113.0179,113.3461,1001000,synthetic,1d
2020-04-06T00:00:00+00:00,QQQ,113.3695,113.6092,113.1427,113.3825,1001000,synthetic,1d
2020-04-07T00:00:00+00:00,QQQ,113.5062,113.7332,113.1916,113.4184,1001000,synthetic,1d
2020-04-08T00:00:00+00:00,QQQ,113.5619,113.7891,113.2271,113.454,1001000,synthetic,1d
2020-04-09T00:00:00+00:00,QQQ,113.5182,113.7452,113.2624,113.4893,1001000,synthetic,1d
2020-04-10T00:00:00+00:00,QQQ,113.4475,113.7514,113.2206,113.5244,1001000,synthetic,1d
2020-04-13T00:00:00+00:00,QQQ,113.4473,113.7863,113.2204,113.5592,1001000,synthetic,1d
2020-04-14T00:00:00+00:00,QQQ,113.5497,113.8209,113.3226,113.5937,1001000,synthetic,1d
2020-04-15T00:00:00+00:00,QQQ,113.6925,113.9199,113.4009,113.6281,1001000,synthetic,1d
2020-04-16T00:00:00+00:00,QQQ,113.776,114.0036,113.4351,113.6624,1001000,synthetic,1d
2020-04-17T00:00:00+00:00,QQQ,113.755,113.9826,113.4692,113.6966,1001000,synthetic,1d
2020-04-20T00:00:00+00:00,QQQ,113.6802,113.9582,113.4529,113.7307,1001000,synthetic,1d
2020-04-21T00:00:00+00:00,QQQ,113.6518,113.9924,113.4245,113.7649,1001000,synthetic,1d
2020-04-22T00:00:00+00:00,QQQ,113.7273,114.0266,113.4999,113.799,1001000,synthetic,1d
2020-04-23T00:00:00+00:00,QQQ,113.8689,114.0966,113.6055,113.8332,1001000,synthetic,1d
2020-04-24T00:00:00+00:00,QQQ,113.9778,114.2057,113.6398,113.8675,1001000,synthetic,1d
2020-04-27T00:00:00+00:00,QQQ,113.9855,114.2135,113.6742,113.902,1001000,synthetic,1d
2020-04-28T00:00:00+00:00,QQQ,113.9166,114.1645,113.6887,113.9366,1001000,synthetic,1d
2020-04-29T00:00:00+00:00,QQQ,113.8662,114.1994,113.6385,113.9715,1001000,synthetic,1d
2020-04-30T00:00:00+00:00,QQQ,113.9129,114.2346,113.6851,114.0066,1001000,synthetic,1d
2020-05-01T00:00:00+00:00,QQQ,114.046,114.2741,113.8139,114.042,1001000,synthetic,1d
2020-05-04T00:00:00+00:00,QQQ,114.1759,114.4042,113.8496,114.0777,1001000,synthetic,1d
2020-05-05T00:00:00+00:00,QQQ,114.2159,114.4443,113.8856,114.1138,1001000,synthetic,1d
2020-05-06T00:00:00+00:00,QQQ,114.1624,114.3908,113.922,114.1503,1001000,synthetic,1d
2020-05-07T00:00:00+00:00,QQQ,114.0983,114.4156,113.8701,114.1873,1001000,synthetic,1d
2020-05-08T00:00:00+00:00,QQQ,114.1163,114.4531,113.8881,114.2246,1001000,synthetic,1d
2020-05-11T00:00:00+00:00,QQQ,114.2345,114.491,114.006,114.2625,1001000,synthetic,1d
2020-05-12T00:00:00+00:00,QQQ,114.379,114.6078,114.0723,114.3009,1001000,synthetic,1d
2020-05-13T00:00:00+00:00,QQQ,114.4523,114.6812,114.1112,114.3398,1001000,synthetic,1d
2020-05-14T00:00:00+00:00,QQQ,114.4227,114.6516,114.1506,114.3793,1001000,synthetic,1d
2020-05-15T00:00:00+00:00,QQQ,114.3538,114.6483,114.1251,114.4194,1001000,synthetic,1d
2020-05-18T00:00:00+00:00,QQQ,114.3457,114.689,114.117,114.4601,1001000,synthetic,1d
2020-05-19T00:00:00+00:00,QQQ,114.4434,114.7304,114.2146,114.5014,1001000,synthetic,1d
2020-05-20T00:00:00+00:00,QQQ,114.5952,114.8244,114.3143,114.5434,1001000,synthetic,1d
2020-05-21T00:00:00+00:00,QQQ,114.7,114.9294,114.3568,114.586,1001000,synthetic,1d
2020-05-22T00:00:00+00:00,QQQ,114.7007,114.9301,114.4,114.6293,1001000,synthetic,1d
2020-05-25T00:00:00+00:00,QQQ,114.6364,114.9026,114.4071,114.6732,1001000,synthetic,1d
2020-05-26T00:00:00+00:00,QQQ,114.6066,114.9473,114.3773,114.7179,1001000,synthetic,1d
2020-05-27T00:00:00+00:00,QQQ,114.6798,114.9928,114.4504,114.7632,1001000,synthetic,1d
2020-05-28T00:00:00+00:00,QQQ,114.8305,115.0601,114.5796,114.8093,1001000,synthetic,1d
2020-05-29T00:00:00+00:00,QQQ,114.9624,115.1924,114.6263,114.856,1001000,synthetic,1d
2020-06-01T00:00:00+00:00,QQQ,114.9973,115.2272,114.6736,114.9034,1001000,synthetic,1d
2020-06-02T00:00:00+00:00,QQQ,114.9464,115.1814,114.7165,114.9515,1001000,synthetic,1d
2020-06-03T00:00:00+00:00,QQQ,114.9009,115.2303,114.6711,115.0003,1001000,synthetic,1d
2020-06-04T00:00:00+00:00,QQQ,114.9473,115.2798,114.7175,115.0497,1001000,synthetic,1d
2020-06-05T00:00:00+00:00,QQQ,115.0887,115.3301,114.8585,115.0999,1001000,synthetic,1d
2020-06-08T00:00:00+00:00,QQQ,115.241,115.4715,114.9203,115.1506,1001000,synthetic,1d
2020-06-09T00:00:00+00:00,QQQ,115.3109,115.5416,114.9716,115.202,1001000,synthetic,1d
2020-06-10T00:00:00+00:00,QQQ,115.2813,115.5119,115.0235,115.254,1001000,synthetic,1d
2020-06-11T00:00:00+00:00,QQQ,115.2271,115.5372,114.9966,115.3066,1001000,synthetic,1d
2020-06-12T00:00:00+00:00,QQQ,115.2465,115.5905,115.016,115.3598,1001000,synthetic,1d
2020-06-15T00:00:00+00:00,QQQ,115.3707,115.6443,115.1399,115.4135,1001000,synthetic,1d
2020-06-16T00:00:00+00:00,QQQ,115.5348,115.7659,115.2368,115.4678,1001000,synthetic,1d
2020-06-17T00:00:00+00:00,QQQ,115.6379,115.8692,115.2915,115.5225,1001000,synthetic,1d
2020-06-18T00:00:00+00:00,QQQ,115.6354,115.8666,115.3466,115.5777,1001000,synthetic,1d
2020-06-19T00:00:00+00:00,QQQ,115.5802,115.8646,115.349,115.6334,1001000,synthetic,1d
2020-06-22T00:00:00+00:00,QQQ,115.5742,115.9208,115.3431,115.6894,1001000,synthetic,1d
2020-06-23T00:00:00+00:00,QQQ,115.6745,115.9773,115.4432,115.7458,1001000,synthetic,1d
2020-06-24T00:00:00+00:00,QQQ,115.8408,116.0725,115.571,115.8026,1001000,synthetic,1d
2020-06-25T00:00:00+00:00,QQQ,115.9723,116.2043,115.6279,115.8597,1001000,synthetic,1d
2020-06-26T00:00:00+00:00,QQQ,116.0006,116.2326,115.6851,115.917,1001000,synthetic,1d
2020-06-29T00:00:00+00:00,QQQ,115.9521,116.2065,115.7202,115.9745,1001000,synthetic,1d
2020-06-30T00:00:00+00:00,QQQ,115.9244,116.2643,115.6925,116.0323,1001000,synthetic,1d
2020-07-01T00:00:00+00:00,QQQ,115.9959,116.3223,115.764,116.0902,1001000,synthetic,1d
2020-07-02T00:00:00+00:00,QQQ,116.1543,116.3866,115.9159,116.1482,1001000,synthetic,1d
2020-07-03T00:00:00+00:00,QQQ,116.3072,116.5398,115.9738,116.2062,1001000,synthetic,1d
2020-07-06T00:00:00+00:00,QQQ,116.3673,116.6001,116.0318,116.2643,1001000,synthetic,1d
2020-07-07T00:00:00+00:00,QQQ,116.3327,116.5654,116.0898,116.3224,1001000,synthetic,1d
2020-07-08T00:00:00+00:00,QQQ,116.2885,116.6132,116.0559,116.3805,1001000,synthetic,1d
2020-07-09T00:00:00+00:00,QQQ,116.3287,116.6713,116.096,116.4384,1001000,synthetic,1d
2020-07-10T00:00:00+00:00,QQQ,116.4697,116.7292,116.2367,116.4962,1001000,synthetic,1d
2020-07-13T00:00:00+00:00,QQQ,116.635,116.8683,116.3208,116.5539,1001000,synthetic,1d
2020-07-14T00:00:00+00:00,QQQ,116.7256,116.9591,116.3781,116.6113,1001000,synthetic,1d
2020-07-15T00:00:00+00:00,QQQ,116.7109,116.9443,116.4352,116.6685,1001000,synthetic,1d
2020-07-16T00:00:00+00:00,QQQ,116.6568,116.9589,116.4235,116.7254,1001000,synthetic,1d
2020-07-17T00:00:00+00:00,QQQ,116.6654,117.0156,116.4321,116.782,1001000,synthetic,1d
2020-07-20T00:00:00+00:00,QQQ,116.7809,117.0719,116.5473,116.8382,1001000,synthetic,1d
2020-07-21T00:00:00+00:00,QQQ,116.9488,117.1827,116.6603,116.8941,1001000,synthetic,1d
2020-07-22T00:00:00+00:00,QQQ,117.0661,117.3002,116.7156,116.9495,1001000,synthetic,1d
2020-07-23T00:00:00+00:00,QQQ,117.0758,117.3099,116.7705,117.0045,1001000,synthetic,1d
2020-07-24T00:00:00+00:00,QQQ,117.0194,117.2931,116.7854,117.059,1001000,synthetic,1d
2020-07-27T00:00:00+00:00,QQQ,116.9989,117.3473,116.7649,117.113,1001000,synthetic,1d
2020-07-28T00:00:00+00:00,QQQ,117.0827,117.4008,116.8486,117.1665,1001000,synthetic,1d
2020-07-29T00:00:00+00:00,QQQ,117.2431,117.4776,116.985,117.2194,1001000,synthetic,1d
2020-07-30T00:00:00+00:00,QQQ,117.3812,117.616,117.0372,117.2718,1001000,synthetic,1d
2020-07-31T00:00:00+00:00,QQQ,117.4181,117.6529,117.0888,117.3235,1001000,synthetic,1d
2020-08-03T00:00:00+00:00,QQQ,117.3674,117.6094,117.1326,117.3746,1001000,synthetic,1d
2020-08-04T00:00:00+00:00,QQQ,117.3226,117.66,117.0879,117.4251,1001000,synthetic,1d
2020-08-05T00:00:00+00:00,QQQ,117.3714,117.7099,117.1366,117.475,1001000,synthetic,1d
2020-08-06T00:00:00+00:00,QQQ,117.5148,117.7592,117.2798,117.5242,1001000,synthetic,1d
2020-08-07T00:00:00+00:00,QQQ,117.6663,117.9016,117.3376,117.5727,1001000,synthetic,1d
2020-08-10T00:00:00+00:00,QQQ,117.7311,117.9666,117.3853,117.6206,1001000,synthetic,1d
2020-08-11T00:00:00+00:00,QQQ,117.6936,117.929,117.4325,117.6678,1001000,synthetic,1d
2020-08-12T00:00:00+00:00,QQQ,117.6316,117.9497,117.3964,117.7143,1001000,synthetic,1d
2020-08-13T00:00:00+00:00,QQQ,117.645,117.9957,117.4097,117.7602,1001000,synthetic,1d
2020-08-14T00:00:00+00:00,QQQ,117.7636,118.041,117.528,117.8054,1001000,synthetic,1d
2020-08-17T00:00:00+00:00,QQQ,117.92,118.1558,117.6142,117.8499,1001000,synthetic,1d
2020-08-18T00:00:00+00:00,QQQ,118.0114,118.2474,117.658,117.8938,1001000,synthetic,1d
2020-08-19T00:00:00+00:00,QQQ,117.994,118.23,117.7011,117.937,1001000,synthetic,1d
2020-08-20T00:00:00+00:00,QQQ,117.9235,118.2155,117.6876,117.9796,1001000,synthetic,1d
2020-08-21T00:00:00+00:00,QQQ,117.9039,118.2576,117.6681,118.0216,1001000,synthetic,1d
2020-08-24T00:00:00+00:00,QQQ,117.9919,118.2991,117.7559,118.0629,1001000,synthetic,1d
2020-08-25T00:00:00+00:00,QQQ,118.1447,118.381,117.8675,118.1037,1001000,synthetic,1d
2020-08-26T00:00:00+00:00,QQQ,118.2594,118.4959,117.9077,118.144,1001000,synthetic,1d
2020-08-27T00:00:00+00:00,QQQ,118.2675,118.504,117.9473,118.1837,1001000,synthetic,1d
2020-08-28T00:00:00+00:00,QQQ,118.198,118.4594,117.9616,118.2229,1001000,synthetic,1d
2020-08-31T00:00:00+00:00,QQQ,118.1509,118.4982,117.9146,118.2616,1001000,synthetic,1d
2020-09-01T00:00:00+00:00,QQQ,118.2051,118.5365,117.9687,118.2999,1001000,synthetic,1d
2020-09-02T00:00:00+00:00,QQQ,118.3461,118.5828,118.1011,118.3377,1001000,synthetic,1d
2020-09-03T00:00:00+00:00,QQQ,118.4791,118.7161,118.1385,118.3752,1001000,synthetic,1d
2020-09-04T00:00:00+00:00,QQQ,118.5162,118.7533,118.1755,118.4123,1001000,synthetic,1d
2020-09-07T00:00:00+00:00,QQQ,118.4575,118.6944,118.2122,118.4491,1001000,synthetic,1d
2020-09-08T00:00:00+00:00,QQQ,118.3907,118.7226,118.1539,118.4856,1001000,synthetic,1d
2020-09-09T00:00:00+00:00,QQQ,118.4109,118.7589,118.1741,118.5219,1001000,synthetic,1d
2020-09-10T00:00:00+00:00,QQQ,118.5329,118.795,118.2959,118.5579,1001000,synthetic,1d
2020-09-11T00:00:00+00:00,QQQ,118.6778,118.9152,118.3566,118.5938,1001000,synthetic,1d
2020-09-14T00:00:00+00:00,QQQ,118.7454,118.9829,118.3923,118.6296,1001000,synthetic,1d
2020-09-15T00:00:00+00:00,QQQ,118.7063,118.9438,118.4279,118.6652,1001000,synthetic,1d
2020-09-16T00:00:00+00:00,QQQ,118.6294,118.9382,118.3921,118.7008,1001000,synthetic,1d
2020-09-17T00:00:00+00:00,QQQ,118.618,118.9739,118.3808,118.7364,1001000,synthetic,1d
2020-09-18T00:00:00+00:00,QQQ,118.7156,119.0096,118.4782,118.7721,1001000,synthetic,1d
2020-09-21T00:00:00+00:00,QQQ,118.8652,119.103,118.5702,118.8078,1001000,synthetic,1d
2020-09-22T00:00:00+00:00,QQQ,118.9622,119.2002,118.606,118.8436,1001000,synthetic,1d
2020-09-23T00:00:00+00:00,QQQ,118.9504,119.1883,118.6419,118.8796,1001000,synthetic,1d
2020-09-24T00:00:00+00:00,QQQ,118.8736,119.1537,118.6359,118.9158,1001000,synthetic,1d
2020-09-25T00:00:00+00:00,QQQ,118.8359,119.1902,118.5982,118.9523,1001000,synthetic,1d
2020-09-28T00:00:00+00:00,QQQ,118.9054,119.2269,118.6676,118.989,1001000,synthetic,1d
2020-09-29T00:00:00+00:00,QQQ,119.0521,119.2902,118.7879,119.026,1001000,synthetic,1d
2020-09-30T00:00:00+00:00,QQQ,119.1752,119.4135,118.8252,119.0633,1001000,synthetic,1d
2020-10-01T00:00:00+00:00,QQQ,119.1959,119.4343,118.8629,119.1011,1001000,synthetic,1d
2020-10-02T00:00:00+00:00,QQQ,119.1298,119.3775,118.8915,119.1393,1001000,synthetic,1d
2020-10-05T00:00:00+00:00,QQQ,119.0728,119.4162,118.8346,119.1779,1001000,synthetic,1d
2020-10-06T00:00:00+00:00,QQQ,119.1129,119.4554,118.8746,119.217,1001000,synthetic,1d
2020-10-07T00:00:00+00:00,QQQ,119.2492,119.4951,119.0107,119.2566,1001000,synthetic,1d
2020-10-08T00:00:00+00:00,QQQ,119.393,119.6318,119.0582,119.2968,1001000,synthetic,1d
2020-10-09T00:00:00+00:00,QQQ,119.4489,119.6878,119.0988,119.3375,1001000,synthetic,1d
2020-10-12T00:00:00+00:00,QQQ,119.403,119.6418,119.1401,119.3788,1001000,synthetic,1d
2020-10-13T00:00:00+00:00,QQQ,119.3354,119.6596,119.0967,119.4208,1001000,synthetic,1d
2020-10-14T00:00:00+00:00,QQQ,119.3469,119.7023,119.1082,119.4634,1001000,synthetic,1d
